schema_version,method,lattice,bath_budget,u_over_d,t_over_d,direction,quasiparticle_weight_slope,quasiparticle_weight_matsubara,double_occupancy,kinetic_energy_over_d,total_energy_over_d,sum_r_squared,self_energy_linear_term,iterations,convergence_diff,converged,crashed,mode_energies,mode_weights,self_energy_pole_positions,self_energy_pole_weights,wall_seconds,source_file
gdmft.reference.v1,gem-gga,square,1,0.5,0.004,down,0.9762165772848689,0.9762165761718937,0.21144549529852855,-0.3956319235103303,-0.289909175861066,0.9762165761718938,-0.02436285595699439,6,5.730926178060258e-07,true,false,9.35731e-16,0.976217,,,0.14,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.5,0.004,up,0.9762164172561612,0.9762164176049216,0.21144548133432525,-0.395631859227065,-0.28990911855990237,0.9762164176049215,-0.024363022344399576,9,9.307034890548849e-07,true,false,3.66703e-16,0.976216,,,0.22,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.6,0.004,down,0.9657516052035127,0.9657516042257391,0.20373441900920186,-0.3913894035953203,-0.2691487521897992,0.9657516042257392,-0.0354629447410737,6,8.446150974172895e-07,true,false,-5.19838e-16,0.965752,,,0.14,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.6,0.004,up,0.9657523248616418,0.9657523231485877,0.2037344921858221,-0.391389695048463,-0.2691489997369697,0.9657523231485878,-0.03546217392442452,6,7.086157451929864e-07,true,false,7.44572e-16,0.965752,,,0.15,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.7,0.004,down,0.9533841151356642,0.9533841156782622,0.19602328727172172,-0.3863755835845498,-0.24915928249434463,0.9533841156782622,-0.04889517619933703,7,2.9712265336989674e-07,true,false,3.69344e-16,0.953384,,,0.16,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.7,0.004,up,0.9533843825545341,0.9533843839289925,0.1960233177982733,-0.3863756923344612,-0.24915936987566986,0.9533843839289924,-0.04889488107503914,7,2.546796485924929e-07,true,false,-5.311e-16,0.953384,,,0.18,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.8,0.004,down,0.9391132702557611,0.9391132696648427,0.1883119997700697,-0.3805901136990843,-0.22994051388302852,0.9391132696648427,-0.06483427750614901,7,4.653132750220834e-07,true,false,-6.16618e-16,0.939113,,,0.16,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.8,0.004,up,0.9391137182139605,0.9391137163521344,0.18831205519713914,-0.38059029478865786,-0.22994065063094654,0.9391137163521345,-0.06483377102015964,7,4.0473973106358585e-07,true,false,-3.44081e-16,0.939114,,,0.18,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.9,0.004,down,0.9229391923191501,0.9229391910177355,0.1806005557372614,-0.3740330336066764,-0.21149253344314115,0.9229391910177354,-0.08349500133079069,7,7.368275704022764e-07,true,false,2.60516e-16,0.922939,,,0.16,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.9,0.004,up,0.9229399465207573,0.9229399454835795,0.18060065584834603,-0.37403333947297523,-0.21149274920946382,0.9229399454835797,-0.08349411561772224,7,6.478950901334102e-07,true,false,-1.09563e-15,0.92294,,,0.2,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.0,0.004,down,0.9048621373348915,0.9048621359058048,0.17288898411304573,-0.36670443380775875,-0.193815449694713,0.9048621359058047,-0.1051407284259478,8,3.2523610871137976e-07,true,false,2.24539e-16,0.904862,,,0.17,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.0,0.004,up,0.9048624918541558,0.9048624920821741,0.17288903387524077,-0.3667045782052784,-0.19381554433003764,0.9048624920821741,-0.10514029341508624,8,2.8810970731374397e-07,true,false,3.01322e-16,0.904862,,,0.19,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.1,0.004,down,0.8848811236888718,0.884881124620006,0.1651771452841716,-0.3586039008782398,-0.176909041065651,0.8848811246200061,-0.1300953000092857,8,5.540064043074722e-07,true,false,2.88805e-16,0.884881,,,0.18,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.1,0.004,up,0.8848817756799828,0.8848817750666672,0.1651772397766487,-0.3586041645777636,-0.17690920082345005,0.8848817750666674,-0.13009446931445678,8,4.929664748631879e-07,true,false,-7.2318e-16,0.884882,,,0.19,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.2,0.004,down,0.8629960918935828,0.8629960905239363,0.15746502136341597,-0.34973138805451215,-0.160773362418413,0.8629960905239366,-0.15875380083458612,8,9.502979610997997e-07,true,false,1.21897e-15,0.862996,,,0.18,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.2,0.004,up,0.8629972866966702,0.862997289392963,0.1574652006164196,-0.3497318740955503,-0.16077363335584677,0.8629972893929629,-0.15875219110294725,8,8.475234654081731e-07,true,false,9.13918e-16,0.862997,,,0.21,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.3,0.004,down,0.8392073208380749,0.839207321225818,0.149752655404871,-0.3400869878799827,-0.14540853585365038,0.8392073212258181,-0.19160066256251707,9,5.381400434156802e-07,true,false,-4.32241e-17,0.839207,,,0.21,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.3,0.004,up,0.8392080519110778,0.8392080523184448,0.14975276696900314,-0.3400872842796774,-0.1454086872199733,0.8392080523184448,-0.19159962447612622,9,4.802985921203984e-07,true,false,1.09595e-15,0.839208,,,0.22,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.4,0.004,down,0.8135131609133747,0.813513161330899,0.1420397981172208,-0.32966999978663925,-0.13081428242253013,0.8135131613308992,-0.2292364125541746,9,9.85658442198556e-07,true,false,4.9343e-16,0.813513,,,0.2,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.4,0.004,up,0.8135146046990277,0.8135146063777716,0.1420400216162966,-0.3296705856443456,-0.13081455538153033,0.8135146063777717,-0.2292342290602094,9,8.794464960715231e-07,true,false,9.2215e-16,0.813515,,,0.21,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.5,0.004,down,0.7859141722542292,0.7859141720990216,0.1343265398953973,-0.3184806150726676,-0.11699080522957164,0.7859141720990216,-0.2724035721727698,10,6.709686263262071e-07,true,false,5.34774e-16,0.785914,,,0.21,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.5,0.004,up,0.7859152351550835,0.7859152350388577,0.13432670556608364,-0.3184810460204202,-0.11699098767129473,0.7859152350388577,-0.2724018512639692,10,5.971491400247331e-07,true,false,-3.57271e-16,0.785915,,,0.28,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.6,0.004,down,0.7564088232784536,0.7564088225533481,0.12661265304465366,-0.3065181680492739,-0.10393792317782802,0.7564088225533481,-0.32203640436712644,11,5.151689342897114e-07,true,false,4.67304e-16,0.756409,,,0.24,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.6,0.004,up,0.7564097062337363,0.7564097060936761,0.1266127911571661,-0.3065185262686615,-0.10393806041719572,0.756409706093676,-0.32203486013459104,11,4.5699782313946e-07,true,false,-1.88122e-16,0.75641,,,0.26,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.7,0.004,down,0.7249960262776947,0.7249960251707962,0.1188979826906224,-0.2937821613978633,-0.0916555908238052,0.7249960251707963,-0.37931790696979006,12,4.455302322625698e-07,true,false,-2.85614e-16,0.724996,,,0.26,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.7,0.004,up,0.7249973917979846,0.7249973890746656,0.1188981956699644,-0.2937827143843747,-0.09165578174543523,0.7249973890746657,-0.37931531212316183,11,9.35559205106351e-07,true,false,4.40529e-16,0.724997,,,0.25,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.8,0.004,down,0.6916736829673319,0.6916736836117281,0.11118222512890277,-0.28027167363204436,-0.08014366840001935,0.6916736836117281,-0.4457684652367826,12,9.692938277572338e-07,true,false,9.68347e-17,0.691674,,,0.25,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.8,0.004,up,0.6916756402405545,0.6916756392950733,0.11118252919529452,-0.2802724665696317,-0.08014391401810153,0.6916756392950733,-0.4457643773881612,12,8.491754946993169e-07,true,false,4.76747e-17,0.691676,,,0.27,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.9,0.004,down,0.656440790059324,0.656440789796908,0.10346525828850808,-0.26598620401119805,-0.0694022132630327,0.656440789796908,-0.5233666395249197,13,9.92751237549605e-07,true,false,-6.85531e-17,0.656441,,,0.27,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,1.9,0.004,up,0.656442966837555,0.6564429676462731,0.10346559451004177,-0.26598708705057006,-0.06940245748149071,0.6564429676462731,-0.5233615855244473,13,8.624655016831184e-07,true,false,8.28211e-17,0.656443,,,0.28,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.0,0.004,down,0.6192944563151328,0.6192944569643367,0.09574668336163107,-0.2509244617848744,-0.05943109506161223,0.6192944569643367,-0.6147407566052008,14,5.461757685010227e-07,true,false,4.49176e-16,0.619294,,,0.28,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.0,0.004,up,0.6192964128676176,0.6192964145890248,0.09574698277388162,-0.25092525555750705,-0.059431290009743815,0.6192964145890251,-0.6147356523347804,14,9.77663803580775e-07,true,false,1.30978e-16,0.619296,,,0.31,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.05,0.004,down,0.600001582864445,0.6000015813356596,0.09188648115453779,-0.24310156063160612,-0.05473427426480368,0.6000015813356596,-0.6666622740791892,14,8.429755185002108e-07,true,false,2.97355e-16,0.600002,,,0.29,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.05,0.004,up,0.6000037651382735,0.6000037637232106,0.09188681314690886,-0.24310244555783414,-0.054734478606670994,0.6000037637232106,-0.6666562119455517,14,7.791870193507577e-07,true,false,-2.99778e-16,0.600004,,,0.31,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.1,0.004,down,0.5802290043704817,0.5802290043313765,0.08802570006535193,-0.2350839831959681,-0.05023001305872904,0.5802290043313765,-0.723457449619128,15,7.031086713960022e-07,true,false,-4.94747e-16,0.580229,,,0.47,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.1,0.004,up,0.5802308994108965,0.5802308981134299,0.08802598648149174,-0.23508475111375465,-0.050230179502621985,0.58023089811343,-0.7234518245260853,15,6.399598064810164e-07,true,false,1.91767e-16,0.580231,,,0.33,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.15,0.004,down,0.5599752196450575,0.5599752212067295,0.08416412527775197,-0.22687109004001527,-0.04591822069284854,0.5599752212067295,-0.7857933032197935,16,6.055863328580102e-07,true,false,6.69594e-17,0.559975,,,0.33,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.15,0.004,up,0.559976939437872,0.5599769394712353,0.08416438354007122,-0.22687178680368802,-0.04591836219253492,0.5599769394712354,-0.7857878235919169,16,5.560848864716306e-07,true,false,1.82778e-16,0.559977,,,0.34,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.2,0.004,down,0.5392384602646796,0.5392384599171427,0.08030150782054193,-0.218462127961476,-0.04179881075628372,0.5392384599171428,-0.8544671315797021,16,9.808401821853607e-07,true,false,2.49674e-16,0.539238,,,0.33,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.2,0.004,up,0.5392413754223411,0.5392413759428832,0.08030194324603515,-0.21846331045566303,-0.041799035314385696,0.5392413759428833,-0.8544571032804433,16,8.966994654580063e-07,true,false,-2.45895e-16,0.539241,,,0.34,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.25,0.004,down,0.51801870861282,0.5180187071167447,0.07643786668032614,-0.20985705028741164,-0.03787185025667783,0.5180187071167447,-0.930432214631647,17,9.271220117179624e-07,true,false,-6.00044e-17,0.518019,,,0.34,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.25,0.004,up,0.5180215984626582,0.5180215977667388,0.07643829535890799,-0.20985822252880418,-0.0378720579712612,0.5180215977667388,-0.9304214424864432,17,8.435155505193137e-07,true,false,-4.00848e-16,0.518022,,,0.36,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.3,0.004,down,0.4963134992308936,0.4963134981507107,0.07257285981544062,-0.20105480797537742,-0.034137230399863994,0.49631349815071074,-1.014855537328827,18,9.249661538923704e-07,true,false,1.92221e-16,0.496313,,,0.37,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.3,0.004,up,0.4963165266508907,0.49631652557688966,0.07257330557343394,-0.20105603572844513,-0.03413743290954707,0.4963165255768899,-1.0148432471347943,18,8.370850792527307e-07,true,false,-1.83332e-16,0.496317,,,0.38,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.35,0.004,down,0.4741205832146445,0.4741205836871337,0.06870618669461541,-0.19205442869180805,-0.03059488995946183,0.4741205836871338,-1.1091680775030164,19,9.745539720773522e-07,true,false,4.98704e-17,0.474121,,,0.38,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.35,0.004,up,0.4741239349284835,0.4741239352686556,0.06870667653248021,-0.19205578796155245,-0.030595098110223956,0.47412393526865554,-1.1091531677964421,19,8.764635713864877e-07,true,false,-1.05571e-16,0.474124,,,0.39,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.4,0.004,down,0.4514377737005298,0.451437772974113,0.06483756440777604,-0.1828549502559245,-0.027244795677262013,0.45143777297411297,-1.2151447217451685,21,6.926244663363335e-07,true,false,-9.01768e-17,0.451438,,,0.43,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.4,0.004,up,0.45144094361252773,0.4514409432141298,0.06483802420947594,-0.1828562360441206,-0.02724497794137834,0.45144094321412986,-1.2151291659110206,20,9.661582165421123e-07,true,false,-2.81855e-16,0.451441,,,0.45,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.45,0.004,down,0.428259808980648,0.4282598084440066,0.06096627728867662,-0.17345414888268815,-0.02408676952543043,0.4282598084440066,-1.335031166322362,22,8.343077358974327e-07,true,false,7.83431e-17,0.42826,,,0.44,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.45,0.004,up,0.42826298754489533,0.42826298836085175,0.06096673488162524,-0.17345543867042573,-0.024086938210443887,0.4282629883608518,-1.335013828366149,22,7.391840443071729e-07,true,false,-7.30429e-17,0.428263,,,0.45,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.5,0.004,down,0.4045828485817713,0.40458284914780096,0.05709183398739922,-0.1638503517077217,-0.02112076673922364,0.40458284914780096,-1.4716816397589882,24,7.177505919608862e-07,true,false,-5.99763e-17,0.404583,,,0.47,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.5,0.004,up,0.40458637597995795,0.4045863771871411,0.057092337604987685,-0.16385178279400178,-0.021120938781532567,0.4045863771871411,-1.4716600864132676,23,9.297272820507629e-07,true,false,-3.18395e-17,0.404586,,,0.47,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.55,0.004,down,0.3803984645502025,0.38039846420098167,0.053213108242115566,-0.15403999217321612,-0.018346566155821448,0.3803984642009817,-1.6288223904911843,25,9.870281315604856e-07,true,false,-1.45204e-16,0.380398,,,0.5,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.55,0.004,up,0.38040265923566724,0.38040265981537075,0.05321370225334849,-0.15404169419035557,-0.018346753444316938,0.3804026598153708,-1.6287933961485757,25,8.572928142935865e-07,true,false,-1.85487e-16,0.380403,,,0.5,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.6,0.004,down,0.35569878635311397,0.3556987867262996,0.04932908814730515,-0.14401968829209208,-0.0157640591090987,0.3556987867262997,-1.8113674752831592,28,7.354315572083436e-07,true,false,-1.02624e-16,0.355699,,,0.54,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.6,0.004,up,0.3557027012177054,0.3557027009042721,0.0493296376973643,-0.1440212763003706,-0.015764218287223408,0.35570270090427203,-1.8113365387942992,27,8.794423802527263e-07,true,false,-3.25847e-16,0.355703,,,0.55,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.65,0.004,down,0.33046745602470945,0.33046745589591114,0.045437609979402466,-0.13378254948887083,-0.013372883043454298,0.33046745589591114,-2.0260165779076735,30,8.763869837613569e-07,true,false,-4.47729e-17,0.330467,,,0.57,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.65,0.004,up,0.3304716463415744,0.33047164675484514,0.04543819339918362,-0.13378424996104113,-0.013373037453204548,0.3304716467548452,-2.025978203636432,30,7.404529975829632e-07,true,false,1.32819e-16,0.330472,,,0.61,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.7,0.004,down,0.30468457918196684,0.3046845796970504,0.04153609048041547,-0.12332016035355185,-0.011172716056430082,0.3046845796970503,-2.2820827394491245,33,8.838149861967182e-07,true,false,7.0155e-17,0.304685,,,0.66,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.7,0.004,up,0.30468972839603686,0.30468972811747247,0.04153680106339616,-0.1233222496932223,-0.011172886822052655,0.30468972811747247,-2.282027281255941,32,9.650726455756597e-07,true,false,-1.14179e-16,0.30469,,,0.64,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.75,0.004,down,0.2783173992397929,0.27831739969229063,0.03762026544606237,-0.11261874461727873,-0.009163014640607217,0.2783173996922907,-2.5930200594918094,37,8.241472172487718e-07,true,false,-1.25265e-16,0.278317,,,0.71,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.75,0.004,up,0.2783224500241518,0.27832245007576983,0.03762095645938152,-0.11262079458978731,-0.009163164326488116,0.2783224500757699,-2.5929548612688706,36,8.540764981912474e-07,true,false,-3.06132e-16,0.278322,,,0.72,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.8,0.004,down,0.25131223380825013,0.251312233489923,0.033683164601642154,-0.10165581009861775,-0.007342949214019734,0.251312233489923,-2.9791138939525506,41,9.678798620349482e-07,true,false,-1.61811e-16,0.251312,,,0.79,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.8,0.004,up,0.251318501927638,0.2513185019269623,0.03368401477713655,-0.10165835517570704,-0.0073431137997247015,0.25131850192696237,-2.979014646086892,40,9.440997377208049e-07,true,false,-3.87436e-16,0.251319,,,0.81,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.85,0.004,down,0.22357894453755994,0.22357894480165716,0.02971313195911796,-0.09039368538699512,-0.0057112593035089365,0.2235789448016571,-3.4726930833631355,47,9.920227599380382e-07,true,false,-9.54896e-17,0.223579,,,0.92,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.85,0.004,up,0.22358577369171648,0.22358577342597713,0.029714049961487278,-0.09039645894994461,-0.005711416559705862,0.22358577342597713,-3.4725564810190015,46,8.97920156173182e-07,true,false,-1.36654e-17,0.223586,,,0.91,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.9,0.004,down,0.19494632862487588,0.19494632891823235,0.025688064701342134,-0.07876107165384741,-0.004265684019955224,0.19494632891823235,-4.12961698509048,56,9.296546001347217e-07,true,false,-1.47008e-16,0.194946,,,1.07,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.9,0.004,up,0.19495371436647446,0.1949537143659929,0.025689048785885647,-0.07876407302104049,-0.004265831541972118,0.1949537143659929,-4.129422659384,54,8.9190901325642e-07,true,false,-6.10974e-18,0.194954,,,1.05,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.95,0.004,down,0.1650484264167343,0.16504842634272351,0.02156080286940742,-0.06660604653958133,-0.003001678074829428,0.16504842634272354,-5.05882783713125,70,8.849496940799284e-07,true,false,-4.6367e-17,0.165048,,,1.36,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,2.95,0.004,up,0.16505682215544498,0.16505682213244088,0.021561911687961066,-0.06660946143299468,-0.003001821953509523,0.1650568221324409,-5.058519648449333,66,9.014801883866497e-07,true,false,-1.52478e-16,0.165057,,,1.29,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.0,0.004,down,0.13291616878999934,0.13291616864261063,0.017206567584901696,-0.05352748330281669,-0.0019077805481116025,0.13291616864261066,-6.523539161656342,97,9.381418302756295e-07,true,false,-8.61943e-17,0.132916,,,1.93,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.0,0.004,up,0.13292704073089195,0.13292704058971233,0.01720799087012104,-0.053531912176483794,-0.0019079395661206755,0.13292704058971233,-6.522923820192182,88,9.149222020554681e-07,true,false,-4.71523e-17,0.132927,,,1.73,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.05,0.004,down,0.09470964249564824,0.09470964253891986,0.01212936867751392,-0.03793785206841894,-0.0009432776020014827,0.09470964253891989,-9.558586994867612,172,9.509186783551726e-07,true,false,-1.59104e-17,0.0947096,,,3.29,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.05,0.004,up,0.09472751071201747,0.09472751071260443,0.012131691599850272,-0.03794515901750649,-0.0009434996379631619,0.09472751071260445,-9.556595359440179,153,9.548940872461387e-07,true,false,4.21748e-17,0.0947275,,,2.94,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.1,0.004,down,0.05823567916632068,0.05823567917710494,0.007296130029050139,-0.022958032350769216,-0.000340029260713786,0.05823567917710494,-16.17160363080551,86,9.76418524950562e-07,true,false,6.08513e-17,0.0582357,,,1.67,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.1,0.004,up,0.05824400849940118,0.05824400850537963,0.007297244941727649,-0.022961475540083008,-0.0003400162207272961,0.05824400850537964,-16.169147963221594,113,9.641648560099192e-07,true,false,-3.27722e-17,0.058244,,,2.32,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.15,0.004,down,0.048237936234970934,0.04823793624630291,0.005900718399152467,-0.018811969875785057,-0.00022470691845478605,0.04823793624630292,-19.73057178263182,42,8.91246121542677e-07,true,false,-2.90459e-17,0.0482379,,,0.84,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.15,0.004,up,0.048241081209782745,0.04824108121252409,0.0059011542665246015,-0.01881327894688341,-0.0002246430073309172,0.04824108121252409,-19.729220300733754,48,9.22465984126708e-07,true,false,1.49063e-17,0.0482411,,,0.99,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.2,0.004,down,0.04325637642259879,0.04325637642571772,0.005174552431871576,-0.016733515529172124,-0.00017494774718308098,0.04325637642571773,-22.117978957790324,45,8.218234870405183e-07,true,false,2.90029e-17,0.0432564,,,0.91,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,3.2,0.004,up,0.04325656454859129,0.0432565645533314,0.00517457913289239,-0.016733594224279863,-0.00017494099902421248,0.043256564553331406,-22.11787841512682,31,9.955638934910915e-07,true,false,-7.44787e-17,0.0432566,,,0.64,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.004.csv
gdmft.reference.v1,gem-gga,square,1,0.5,0.005,down,0.9762123504285102,0.9762123493266297,0.2114420695022757,-0.39559505969166575,-0.2898740249405279,0.9762123493266298,-0.02436729128634596,6,5.733504170324366e-07,true,false,1.47467e-15,0.976212,,,0.16,results/runs/20260715_paper_scans/gem_gga_square/gem_B1_T0.005.csv
