cell,bare_attempt_id,U_over_D,T_over_D,branch,Z_bare,Z_converted,Z_reopt,basin_bare,basin_reopt,bound_limited,dD,dOmega,dOmega_over_D,dZ,dZ_convert,different_basin,floor_limited,resnorm_reopt
square_mg3_bare,e4ac0d378d75ee75,3.0,0.004,insul-down,5.146125091032405e-13,1.0000000827381694e-10,2.9284270564037824e-09,insulator,insulator,0,0.0,1.8278001334692817e-10,9.139000667346409e-11,2.927912443894679e-09,9.94853957647137e-11,0,0,3.558940021408748e-05
square_mg3_bare,d6acf345678556d9,2.95,0.004,insul-down,1.4774508586818454e-13,1.0000000827386982e-10,2.928427056404054e-09,insulator,insulator,0,0.0,1.878817101896857e-10,9.394085509484285e-11,2.928279311318186e-09,9.985226318800163e-11,0,0,3.627090039071567e-05
square_mg3_bare,5773abe6ae2ae167,2.9,0.004,insul-down,1.3426464482521563e-13,1.0000000827419375e-10,2.928427056403738e-09,insulator,insulator,0,0.0,1.9310775201120123e-10,9.655387600560061e-11,2.928292791758913e-09,9.986574362936853e-11,0,0,3.702897326471279e-05
square_mg3_bare,f62719d1d32744c2,2.85,0.004,insul-down,1.38961185234974e-13,1.0000000827434273e-10,2.928427056403365e-09,insulator,insulator,0,0.0,2.0748203155562805e-10,1.0374101577781403e-10,2.92828809521813e-09,9.986104708910776e-11,0,0,2.7924368429488414e-05
square_mg3_bare,a93040d8afaff467,2.8,0.004,insul-down,1.4457486136464724e-13,1.0000000827358515e-10,2.9284270564007694e-09,insulator,insulator,0,0.0,2.1258017568470677e-10,1.0629008784235339e-10,2.9282824815394047e-09,9.985543341222051e-11,0,0,2.8914211354298227e-05
square_mg3_bare,d7d528b20b165ee3,2.75,0.004,insul-down,1.5054727942921527e-13,1.000000082745116e-10,2.9284270564035818e-09,insulator,insulator,0,0.0,2.1794832605337433e-10,1.0897416302668717e-10,2.9282765091241527e-09,9.984946099508239e-11,0,0,2.9948214443326037e-05
square_mg3_bare,e4f3da30491167a9,2.7,0.004,insul-down,1.5691123627608215e-13,1.0000000827393821e-10,2.9284270564077884e-09,insulator,insulator,0,0.0,2.2350121753333951e-10,1.1175060876666976e-10,2.928270145171512e-09,9.984309703766213e-11,0,0,3.1038463430925996e-05
square_mg3_bare,655f619608940852,2.65,0.004,insul-down,1.637029265041038e-13,1.0000000827486345e-10,2.9284270564056282e-09,insulator,insulator,0,0.0,2.2930990439817833e-10,1.1465495219908917e-10,2.928263353479124e-09,9.983630534835935e-11,0,0,3.218698479637325e-05
square_mg3_bare,c2a200a7993cd266,2.6,0.004,insul-down,1.7096324091632978e-13,1.0000000827471443e-10,2.9284270564053805e-09,insulator,insulator,0,0.0,2.353566230794968e-10,1.176783115397484e-10,2.9282560931644644e-09,9.98290450337981e-11,0,0,3.3402322268068456e-05
square_mg3_bare,39fb1d36b93ba226,2.55,0.004,insul-down,1.787376273566033e-13,1.0000000827392158e-10,2.9284270564062147e-09,insulator,insulator,0,0.0,2.416769007140829e-10,1.2083845035704144e-10,2.928248318778858e-09,9.982127064656497e-11,0,0,3.4684861946318135e-05
square_mg3_bare,7b6a70eea80c886b,2.5,0.004,insul-down,1.870722506081846e-13,1.0000000827409428e-10,2.928427056404468e-09,insulator,insulator,0,0.0,2.482565264472214e-10,1.241282632236107e-10,2.92823998415386e-09,9.981293602348609e-11,0,0,3.603047349116352e-05
square_mg3_bare,2a7b21a896e90460,2.45,0.004,insul-down,1.9604252723406235e-13,1.0000000827439395e-10,2.928427056403661e-09,insulator,insulator,0,0.0,2.5512392198834277e-10,1.2756196099417139e-10,2.928231013876427e-09,9.980396574715989e-11,0,0,3.747965157748447e-05
square_mg3_bare,ceacf9fbe0c9cdab,2.4,0.004,insul-down,2.0569779898694686e-13,1.0000000827435223e-10,2.92842705640549e-09,insulator,insulator,0,0.0,2.623572470383806e-10,1.311786235191903e-10,2.9282213586065033e-09,9.979431047536528e-11,0,0,3.9001679700789455e-05
square_mg3_bare,83a85b2d63f49aac,2.35,0.004,insul-down,2.1612029494987764e-13,1.0000000827375298e-10,2.928427056405693e-09,insulator,insulator,0,0.0,2.6992807988790446e-10,1.3496403994395223e-10,2.9282109361107434e-09,9.97838879788031e-11,0,0,4.061421743236942e-05
square_mg3_bare,c6595c84f5f4d5e0,2.3,0.004,insul-down,2.2739716464662164e-13,1.0000000827415058e-10,2.928427056405106e-09,insulator,insulator,0,0.0,2.778648422463448e-10,1.389324211231724e-10,2.928199659240459e-09,9.977261110950396e-11,0,0,4.232930703731705e-05
square_mg3_bare,3f20fe8021e161e9,2.25,0.004,insul-down,2.3962771403196167e-13,1.0000000827444085e-10,5.640511391294266e-10,insulator,insulator,0,2.7548310885944227e-08,5.3855586656936794e-11,2.6927793328468397e-11,5.638115114153946e-10,9.976038056040889e-11,0,0,4.401158167385965e-05
square_mg3_bare,55225d9b8241f687,2.2,0.004,insul-down,2.5293206292466227e-13,1.0000000827377394e-10,2.9284270564043415e-09,insulator,insulator,0,5.204170427930421e-17,2.950208966012724e-10,1.475104483006362e-10,2.928174124341417e-09,9.974707621084928e-11,0,0,4.609691195864979e-05
square_mg3_bare,10d494270d483825,2.15,0.004,insul-down,2.6744098359118324e-13,1.000000082731834e-10,2.9284270564031595e-09,insulator,insulator,0,0.0,3.043219010123721e-10,1.5216095050618605e-10,2.9281596154195683e-09,9.973256728959221e-11,0,0,4.8158122582717864e-05
square_mg3_bare,d9b88d081b92c987,2.1,0.004,insul-down,2.8331692434100053e-13,1.0000000827369217e-10,2.928427056404917e-09,insulator,insulator,0,0.0,3.141025217701099e-10,1.5705126088505494e-10,2.928143739480576e-09,9.971669134935116e-11,0,0,5.036272373855316e-05
square_mg3_bare,200c9f3ce74c267d,2.05,0.004,insul-down,3.0074516946692057e-13,1.0000000827381032e-10,2.92842705640268e-09,insulator,insulator,0,0.0,3.2447999842588615e-10,1.6223999921294308e-10,2.928126311233213e-09,9.96992631043434e-11,0,0,5.271522560630433e-05
square_mg3_bare,044cc2c0a47aa7cc,2.0,0.004,insul-down,3.199488845462876e-13,1.000000082746413e-10,2.9284270564021954e-09,insulator,insulator,0,0.0,3.354827526891313e-10,1.6774137634456565e-10,2.928107107517649e-09,9.968005939009502e-11,0,0,5.5236697388930605e-05
square_mg3_bare,907abb8d287446b6,1.9,0.004,insul-down,3.647961338620845e-13,1.0000000827442537e-10,2.9284270564052415e-09,insulator,insulator,0,0.0,3.596092312818655e-10,1.7980461564093275e-10,2.9280622602713794e-09,9.963521214056329e-11,0,0,6.0813712256881596e-05
square_mg3_bare,0148648b26eb8b72,1.8,0.004,insul-down,4.208122008362943e-13,1.0000000827409803e-10,2.9284270564041385e-09,insulator,insulator,0,0.0,3.8690828318976855e-10,1.9345414159488428e-10,2.928006244203302e-09,9.957919607326173e-11,0,0,6.784032697165438e-05
square_mg3_bare,eaabe7884da69bbd,1.7,0.004,insul-down,4.921084839267181e-13,1.0000000827405986e-10,2.9284270564022608e-09,insulator,insulator,0,2.8299168564061006e-12,4.1882231016643345e-10,2.0941115508321673e-10,2.927934947918334e-09,9.950789979013314e-11,0,0,7.473547915182432e-05
square_mg3_bare,d68f839f8eacd119,1.6,0.004,insul-down,5.858615800805168e-13,1.0000000827402666e-10,2.928427056405529e-09,insulator,insulator,0,4.85722573273506e-17,4.558842192636803e-10,2.2794210963184014e-10,2.9278411948254485e-09,9.941414669394614e-11,0,0,8.34441025152341e-05
square_mg3_bare,382506f1e279c5cb,1.5,0.004,insul-down,7.137904931492266e-13,1.0000000827444858e-10,2.9284270564015238e-09,insulator,insulator,0,0.0,5.000799774279585e-10,2.5003998871397926e-10,2.9277132659083746e-09,9.928621778129935e-11,0,0,9.363799487837269e-05
square_mg3_bare,aa3e7f1a85bc961d,1.4,0.004,insul-down,8.978855033869166e-13,1.000000082734737e-10,6.162281795936536e-10,insulator,insulator,0,1.0506685739070099e-06,1.1138395841214788e-06,5.569197920607394e-07,6.153302940902667e-10,9.910212277008678e-11,0,0,0.00010490566675451374
square_mg3_bare,ff3783cab6c0b5be,1.3,0.004,insul-down,1.1847426292234537e-12,1.0000000827405416e-10,5.638869371448806e-10,insulator,insulator,0,8.318646069205293e-08,6.55163034934958e-10,3.27581517467479e-10,5.627021945156571e-10,9.88152656448307e-11,0,0,0.0001186253427552302
square_mg3_bare,85bc9d658ccc25d6,1.2,0.004,insul-down,1.70568785502097e-12,1.0000000827393362e-10,2.9284270564029457e-09,insulator,insulator,0,0.0,7.164260296121938e-10,3.582130148060969e-10,2.9267213685479247e-09,9.829432041891266e-11,0,0,0.00014640896866267316
square_mg3_bare,a04c5fdc98ed327f,1.1,0.004,insul-down,3.2050440712575273e-12,1.0000000827424732e-10,5.64060242957445e-10,insulator,insulator,0,5.230285687884972e-06,1.028541944947392e-07,5.14270972473696e-08,5.608551988861874e-10,9.679496420298979e-11,0,0,0.00026612273625972586
square_mg3_bare,b4021d20fcaa2375,1.0,0.004,insul-down,6.043595537690838e-12,1.0000000827415562e-10,1.0000034134172233e-10,insulator,insulator,1,9.993898292259829e-06,1.6400017130990818e-06,8.200008565495409e-07,9.395674580403149e-11,9.395641273646478e-11,0,0,0.002262618382653226
square_mg3_bare,4225e8d687ab2eb2,0.9,0.004,insul-down,6.4020158912028395e-12,1.0000000827430526e-10,1.0000034134132042e-10,insulator,insulator,1,3.5265193780165127e-06,1.282785959233479e-06,6.413929796167395e-07,9.359832545011757e-11,9.359799238310242e-11,0,0,0.00536266906065772
square_mg3_bare,fce638f8283c1742,0.8,0.004,insul-down,7.182900385039772e-12,1.0000000827367389e-10,1.0000034134103722e-10,insulator,insulator,1,7.216060461390228e-07,4.101898554154104e-07,2.050949277077052e-07,9.281744095599745e-11,9.281710788863412e-11,0,0,0.008456711434302891
square_mg3_bare,3f69bed11f83e043,0.7,0.004,insul-down,1.1143473877151264e-11,1.0000000827400798e-10,1.0000034134046205e-10,insulator,insulator,1,1.732271648652306e-06,1.4296953487757946e-06,7.148476743878973e-07,8.885686746331079e-11,8.885653439685672e-11,0,0,0.011461482953143556
square_mg3_bare,84b1cfbfff9440a1,0.6,0.004,insul-down,2.7821638721671124e-11,1.0000000827403033e-10,1.0000034134068753e-10,insulator,insulator,1,3.194466107747651e-07,4.3177418618256524e-07,2.1588709309128262e-07,7.217870261901641e-11,7.21783695523592e-11,0,0,0.013863951666622675
square_mg3_bare,c04bb8aea160411f,0.5,0.004,insul-down,3.864266586608724e-11,1.0000000827457805e-10,1.0000034134118195e-10,insulator,insulator,1,2.816669013028239e-07,4.736074323830053e-07,2.3680371619150264e-07,6.135767547509472e-11,6.13573424084908e-11,0,0,0.015872823906262393
square_mg3_bare,61359ccd671c6d07,2.0,0.005,metal-up,0.2909008618693087,0.29090086186930797,0.29090086186930797,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,7.216449660063518e-16,7.216449660063518e-16,0,0,2.08903237431376e-05
square_mg3_bare,95b7e6d8e3fcec83,2.05,0.005,metal-up,0.26984732195154437,0.2698473219515435,0.2698473219515435,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,8.881784197001252e-16,8.881784197001252e-16,0,0,2.1210440012893433e-05
square_mg3_bare,e79e613d847a6fba,2.1,0.005,metal-up,0.24901427292556771,0.2490142729255691,0.2490142729255691,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,1.3877787807814457e-15,1.3877787807814457e-15,0,0,2.1520663568181747e-05
square_mg3_bare,c303c0fb90f3dd84,2.15,0.005,metal-up,0.2283500922200358,0.2283500922200356,0.2283500922200356,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,1.942890293094024e-16,1.942890293094024e-16,0,0,2.2278458148730385e-05
square_mg3_bare,cd9879cbc3756a7a,2.2,0.005,metal-up,0.20787427974958217,0.2078742797495813,0.2078742797495813,metal,metal,0,0.0,0.0,0.0,8.604228440844963e-16,8.604228440844963e-16,0,0,2.2993803704689885e-05
square_mg3_bare,be5b8227ee888f1a,2.25,0.005,metal-up,0.1875381226507037,0.18753812265070294,0.18753812265070294,metal,metal,0,0.0,1.0658141036401503e-14,5.329070518200751e-15,7.494005416219807e-16,7.494005416219807e-16,0,0,2.374065579239995e-05
square_mg3_bare,753174d6da11e4c3,2.3,0.005,metal-up,0.16727142548741178,0.16727142548741128,0.16727142548741128,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,4.996003610813204e-16,4.996003610813204e-16,0,0,2.449019755814083e-05
square_mg3_bare,4735f6d77b790c00,2.35,0.005,metal-up,0.14694861722989538,0.14694861722989483,0.14694861722989483,metal,metal,0,0.0,1.7763568394002505e-14,8.881784197001252e-15,5.551115123125783e-16,5.551115123125783e-16,0,0,2.5162576968345192e-05
square_mg3_bare,3c1d38f794c52654,2.4,0.005,metal-up,0.12629279736690677,0.12629279736690616,0.12629279736690616,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,6.106226635438361e-16,6.106226635438361e-16,0,0,2.5985968125423896e-05
square_mg3_bare,514eea26c443b7d0,2.45,0.005,metal-up,0.10463248099289042,0.10463248099289003,0.10463248099289003,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,3.885780586188048e-16,3.885780586188048e-16,0,0,2.7134000572610987e-05
square_mg3_bare,88ad45da45d01ab7,2.5,0.005,metal-up,0.07889674436221317,0.07889674436221271,0.07889674436221271,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,4.579669976578771e-16,4.579669976578771e-16,0,0,2.8939048431061884e-05
square_mg3_bare,f2e890ef3eb569ee,2.55,0.005,metal-up,0.058200112721840794,0.05820011272184078,0.05820011272184078,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,1.3877787807814457e-17,1.3877787807814457e-17,0,0,0.0011876383669801856
square_mg3_bare,85ee77e2b4ebeed5,2.6,0.005,metal-up,0.05905760671700963,0.05905760671700932,0.05905760671700932,metal,metal,0,0.0,1.0658141036401503e-14,5.329070518200751e-15,3.122502256758253e-16,3.122502256758253e-16,0,0,0.0028942994293783405
square_mg3_bare,91ba3d07d01e0645,2.65,0.005,metal-up,0.06022604494063359,0.060226044940633335,0.060226044940633335,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,2.5673907444456745e-16,2.5673907444456745e-16,0,0,0.004401502481158872
square_mg3_bare,ae975590c18d4753,2.7,0.005,metal-up,0.06191786319673229,0.06191786319673233,0.0619277546107033,metal,metal,0,1.9934589598376296e-06,4.35955102062735e-06,2.179775510313675e-06,9.891413971015173e-06,4.163336342344337e-17,0,0,0.005710438348462852
square_mg3_bare,59ee303fa3a6e2ce,2.75,0.005,metal-up,0.06548175864601564,0.06548175864601558,0.06548175864601558,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,6.938893903907228e-17,6.938893903907228e-17,0,0,0.006795289721513617
square_mg3_bare,d38f1ebb7cd08fab,2.8,0.005,metal-up,0.20057513627445284,0.20057513627445223,0.205692468094669,metal,metal,0,0.0004674678156751516,0.0015722096390646811,0.0007861048195323406,0.0051173318202161755,6.106226635438361e-16,0,0,0.00033735795582224046
square_mg3_bare,b08b396755c48584,2.85,0.005,metal-up,0.17194719436273312,0.17194719436273231,0.17760999382999818,metal,metal,0,0.000535222791799253,0.0018585766858940644,0.0009292883429470322,0.005662799467265056,8.049116928532385e-16,0,0,0.0003452049404698005
square_mg3_bare,9183094eaa78de7b,2.9,0.005,metal-up,0.14126990135758175,0.14126990135758147,0.14765518128846603,metal,metal,1,0.0006405227210142632,0.0021787655396359185,0.0010893827698179592,0.00638527993088428,2.7755575615628914e-16,0,0,0.00035326230610788965
square_mg3_bare,ecd50ccd232f81da,2.95,0.005,metal-up,0.10544332411893531,0.10544332411893495,0.11016811776396829,metal,metal,0,0.00041971373133387925,0.002579127687955207,0.0012895638439776036,0.004724793645032976,3.608224830031759e-16,0,0,0.00036346729279305713
square_mg3_bare,5ed165343e96e781,3.0,0.005,metal-up,0.093168858030174,0.09316885803017358,0.09351499577393822,metal,metal,0,0.00017700256488724017,0.002678712167757169,0.0013393560838785845,0.0003461377437642271,4.163336342344337e-16,0,0,0.0004677880933463319
square_mg3_bare,0485e6ddf94f4019,3.05,0.005,metal-up,0.08903500923128708,0.08903500923128682,0.08956143479075616,metal,metal,0,0.0001386587056328905,0.002598279356501365,0.0012991396782506826,0.0005264255594690792,2.636779683484747e-16,0,0,0.0007085165784289751
square_mg3_bare,1ec439ed61983a62,3.1,0.005,metal-up,0.08559880861452067,0.08559880861452006,0.08618433152995486,metal,metal,0,0.00013206642106922128,0.002683533692774631,0.0013417668463873156,0.0005855229154341918,6.106226635438361e-16,0,0,0.0009707485859957388
square_mg3_bare,6db854ff3c792a15,3.15,0.005,metal-up,0.08241568391085217,0.08241568391085201,0.08299918932425887,metal,metal,0,0.00013165686687618625,0.0027373364945724177,0.0013686682472862088,0.0005835054134066958,1.6653345369377348e-16,0,0,0.0012436906481946572
square_mg3_bare,d3359be0e5aa2a04,3.2,0.005,metal-up,0.07943768357591617,0.07943768357591573,0.07992223743305714,metal,metal,0,0.00014350153836423414,0.002770124081759917,0.0013850620408799585,0.000484553857140968,4.440892098500626e-16,0,0,0.0015184351017978523
square_mg3_bare,7d01e017f581496b,1.9,0.005,metal-down,0.3337878469206828,0.33378784692068153,0.33378784692068153,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,1.27675647831893e-15,1.27675647831893e-15,0,0,1.9314584872812493e-05
square_mg3_bare,6ff5d1ace44e3e5e,1.8,0.005,metal-down,0.3775940649413865,0.3775940649413851,0.3775940649413851,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,1.3877787807814457e-15,1.3877787807814457e-15,0,0,1.7690722987130513e-05
square_mg3_bare,cac48260b0610d10,1.7,0.005,metal-down,0.4222617184870009,0.4222617184870001,0.4222617184870001,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,7.771561172376096e-16,7.771561172376096e-16,0,0,1.59525851090646e-05
square_mg3_bare,3470ac4b10dd760b,1.6,0.005,metal-down,0.4676088993078045,0.46760889930780336,0.46760889930780336,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,1.1657341758564144e-15,1.1657341758564144e-15,0,0,1.4532638767001626e-05
square_mg3_bare,06521f9cd5f68f83,1.5,0.005,metal-down,0.5135008104896517,0.5135008104896505,0.5135008104896505,metal,metal,0,0.0,1.0658141036401503e-14,5.329070518200751e-15,1.2212453270876722e-15,1.2212453270876722e-15,0,0,1.3137721592264055e-05
square_mg3_bare,3b8433f815bd287c,1.4,0.005,metal-down,0.5597161247755595,0.5597161247755585,0.5597161247755585,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,9.992007221626409e-16,9.992007221626409e-16,0,0,1.1762323206904201e-05
square_mg3_bare,6af05487941ef204,1.3,0.005,metal-down,0.6059783514281861,0.6059783514281848,0.6059783514281848,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,1.3322676295501878e-15,1.3322676295501878e-15,0,0,1.0413311307750721e-05
square_mg3_bare,5d73c407603b477d,1.2,0.005,metal-down,0.6519545647552809,0.6519545647552802,0.6519545647552802,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,6.661338147750939e-16,6.661338147750939e-16,0,0,9.099644598835269e-06
square_mg3_bare,aae2ac265550a976,1.1,0.005,metal-down,0.697253847726079,0.6972538477260783,0.6972538477260783,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,6.661338147750939e-16,6.661338147750939e-16,0,0,7.831392873577805e-06
square_mg3_bare,0290a950ac6a356b,1.0,0.005,metal-down,0.741427582861155,0.7414275828611542,0.7414275828611542,metal,metal,0,0.0,3.552713678800501e-15,1.7763568394002505e-15,7.771561172376096e-16,7.771561172376096e-16,0,0,6.619308732658119e-06
square_mg3_bare,deae021b5b8193e1,0.9,0.005,metal-down,0.7840094144575833,0.7840094144575827,0.7840094144575827,metal,metal,0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0,0,5.52929225148162e-06
square_mg3_bare,4368cc0478e94ad8,0.8,0.005,metal-down,0.8243379686326263,0.8243379686326296,0.8243379686326296,metal,metal,0,0.0,1.4210854715202004e-14,7.105427357601002e-15,3.3306690738754696e-15,3.3306690738754696e-15,0,0,4.409385027750271e-06
square_mg3_bare,e92a63c828ea24b0,0.7,0.005,metal-down,0.8619374027521468,0.8619374027521468,0.8619374027521468,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,0,0,3.43482628397628e-06
square_mg3_bare,1d4d0478211eb141,0.6,0.005,metal-down,0.8961665912420917,0.8961665912420913,0.8961665912420913,metal,metal,0,0.0,1.0658141036401503e-14,5.329070518200751e-15,4.440892098500626e-16,4.440892098500626e-16,0,0,2.5640063140928053e-06
square_mg3_bare,ed40fd3dd683732a,0.5,0.005,metal-down,0.9264077457173723,0.9264077457173719,0.9264077457173719,metal,metal,0,0.0,7.105427357601002e-15,3.552713678800501e-15,3.3306690738754696e-16,3.3306690738754696e-16,0,0,1.8030597853863197e-06
square_mg3_bare,f9ca6d6ed9fb036e,3.2,0.005,insul-down,3.1684502797086196e-08,3.1684502799221136e-08,3.1684502799221136e-08,insulator,insulator,0,0.0,0.0,0.0,2.1349399261095636e-18,2.1349399261095636e-18,0,0,3.388800129880411e-05
square_mg3_bare,65a19560975064aa,3.15,0.005,insul-down,1.7041291101431946e-09,1.7041289490658116e-09,2.928427056406555e-09,insulator,insulator,0,0.0,7.031530913081951e-11,3.515765456540976e-11,1.2242979462633604e-09,1.6107738298787805e-16,0,0,3.3989145285040525e-05
square_mg3_bare,1b6c6ab497605273,3.1,0.005,insul-down,9.36717980233128e-11,1.0000000827376802e-10,2.928427056404692e-09,insulator,insulator,0,0.0,1.674465011092252e-10,8.37232505546126e-11,2.834755258381379e-09,6.3282102504552255e-12,0,0,3.4449653332419416e-05
square_mg3_bare,bd552107a0c6545e,3.05,0.005,insul-down,5.717604032428354e-12,1.0000000827368486e-10,2.9284270564050968e-09,insulator,insulator,0,0.0,1.7751133896126703e-10,8.875566948063351e-11,2.9227094523726683e-09,9.428240424125651e-11,0,0,3.499510545364479e-05
square_mg3_bare,0e7f6577c0a28939,3.0,0.005,insul-down,5.100165073362948e-13,1.0000000827364609e-10,2.9284270564036715e-09,insulator,insulator,0,0.0,1.8280488234267978e-10,9.140244117133989e-11,2.9279170398963352e-09,9.94899917663098e-11,0,0,3.560841591056793e-05
square_mg3_bare,427fb0d529a7f7f7,2.95,0.005,insul-down,1.4054774008114243e-13,1.0000000827413927e-10,2.928427056403975e-09,insulator,insulator,0,0.0,1.878532884802553e-10,9.392664424012764e-11,2.928286508663894e-09,9.985946053405813e-11,0,0,3.62902864082706e-05
square_mg3_bare,388cd51138e122da,2.9,0.005,insul-down,1.3386227569828682e-13,1.000000082745787e-10,2.9284270564028088e-09,insulator,insulator,0,0.0,1.992859210986353e-10,9.964296054931765e-11,2.9282931941271105e-09,9.986614599888041e-11,0,0,3.0252696961117587e-05
square_mg3_bare,16c094114d5c9477,2.85,0.005,insul-down,1.391441102330297e-13,1.0000000827402897e-10,2.928427056405847e-09,insulator,insulator,0,0.0,2.0448354121072043e-10,1.0224177060536022e-10,2.928287912295614e-09,9.986086416379594e-11,0,0,3.1054927102078014e-05
square_mg3_bare,f2c435322e296fcb,2.8,0.005,insul-down,1.4475482721034683e-13,1.0000000827425872e-10,2.9284270564051724e-09,insulator,insulator,0,0.0,2.098445861520304e-10,1.049222930760152e-10,2.928282301577962e-09,9.985525344704838e-11,0,0,3.1915027741911025e-05
square_mg3_bare,0de263373f53e6ba,2.75,0.005,insul-down,1.5072585120830232e-13,1.0000000827462837e-10,2.928427056400937e-09,insulator,insulator,0,0.0,2.1537260863624397e-10,1.0768630431812198e-10,2.9282763305497287e-09,9.984928242342006e-11,0,0,3.2845500116555524e-05
square_mg3_bare,06ff736e44387687,2.7,0.005,insul-down,1.5708885163406153e-13,1.0000000827401546e-10,2.9284270564019138e-09,insulator,insulator,0,0.0,2.2112800479590078e-10,1.1056400239795039e-10,2.9282699675502797e-09,9.98429194223814e-11,0,0,3.38304851639185e-05
square_mg3_bare,f9f260dd4607b072,2.65,0.005,insul-down,1.6387965127814458e-13,1.0000000827408594e-10,2.9284270564029047e-09,insulator,insulator,0,0.0,2.2708590563524922e-10,1.1354295281762461e-10,2.9282631767516267e-09,9.98361286228078e-11,0,0,3.488767832551159e-05
square_mg3_bare,fbcaa370457e286e,2.6,0.005,insul-down,1.7113968837651046e-13,1.00000008274357e-10,2.928427056402157e-09,insulator,insulator,0,0.0,2.332640747226833e-10,1.1663203736134165e-10,2.9282559167137806e-09,9.982886858598048e-11,0,0,3.601558529906144e-05
square_mg3_bare,ca1fad8b12907c6f,2.55,0.005,insul-down,1.787367930462301e-13,1.0000000827433058e-10,2.92842705640251e-09,insulator,insulator,0,0.0,2.416662425730465e-10,1.2083312128652324e-10,2.928248319609464e-09,9.982127148128435e-11,0,0,3.4672745899208904e-05
square_mg3_bare,7b7cc33d237675a7,2.5,0.005,insul-down,1.8707239294705728e-13,1.0000000827394006e-10,2.9284270564009145e-09,insulator,insulator,0,0.0,2.482600791609002e-10,1.241300395804501e-10,2.9282399840079673e-09,9.9812935880993e-11,0,0,3.603105226387161e-05
square_mg3_bare,8a29bc9d51dbdaeb,2.45,0.005,insul-down,1.9604269794225354e-13,1.0000000827365829e-10,2.9284270564043664e-09,insulator,insulator,0,2.7755575615628914e-17,2.5513458012937917e-10,1.2756729006468959e-10,2.928231013706424e-09,9.980396557571604e-11,0,0,3.748314831407202e-05
square_mg3_bare,3fe0b8495612e788,2.4,0.005,insul-down,2.05697765747465e-13,1.0000000827431705e-10,2.9284270564031206e-09,insulator,insulator,0,0.0,2.62350141611023e-10,1.311750708055115e-10,2.9282213586373733e-09,9.979431050856958e-11,0,0,3.899903789494759e-05
square_mg3_bare,001520b0c40ef6a5,2.35,0.005,insul-down,2.1611910910068992e-13,1.0000000827374746e-10,2.928427056401589e-09,insulator,insulator,0,0.0,2.6993873802894086e-10,1.3496936901447043e-10,2.9282109372924884e-09,9.978388916464677e-11,0,0,4.059862787176397e-05
square_mg3_bare,f7b174845a536726,2.3,0.005,insul-down,2.2739586693648487e-13,1.0000000827326442e-10,2.928427056403977e-09,insulator,insulator,0,0.0,2.778719476737024e-10,1.389359738368512e-10,2.928199660537041e-09,9.977261240632794e-11,0,0,4.2317083817256394e-05
square_mg3_bare,06f478ac4b48b2d3,2.25,0.005,insul-down,2.396289444877761e-13,1.0000000827382684e-10,2.9284270564066593e-09,insulator,insulator,0,0.0,2.8623148295991996e-10,1.4311574147995998e-10,2.9281874274621713e-09,9.976037932933907e-11,0,0,4.415501266737544e-05
square_mg3_bare,315b637eb0fa53b5,2.2,0.005,insul-down,2.5293150835883364e-13,1.0000000827412079e-10,2.9284270564030846e-09,insulator,insulator,0,4.5102810375396984e-17,2.9502800202863e-10,1.47514001014315e-10,2.928174124894726e-09,9.974707676576196e-11,0,0,4.609140148207984e-05
square_mg3_bare,70accb0e64afa640,2.15,0.005,insul-down,2.6744101132471766e-13,1.0000000827453643e-10,2.928427056405858e-09,insulator,insulator,0,0.0,3.043076901576569e-10,1.5215384507882845e-10,2.9281596153945333e-09,9.973256726321172e-11,0,0,4.816153424837514e-05
square_mg3_bare,d5c500adcffa05fc,2.1,0.005,insul-down,2.8331678467086793e-13,1.0000000827397775e-10,2.9284270564043217e-09,insulator,insulator,0,0.0,3.141096271974675e-10,1.5705481359873374e-10,2.9281437396196507e-09,9.971669148930688e-11,0,0,5.036132392448167e-05
