lattice,N_b,U_over_D,direction,temperature_semantics,T_over_D,bath_fit_beta,llk_role,Z,docc,ekin,etot,n_imp,fit_cost_half_chi2,dDelta,iters,converged,bath_optimizer
square,3,3.15,down,ground_state,0,200,this_work_extension,0.009487426278275151,0.015419738164377018,-0.08450867462174191,-0.03593649940395431,1.0000000000000022,0.00030449256319958334,0.0,183,1,levenberg_marquardt
square,3,3.1,down,ground_state,0,200,this_work_extension,0.01152634460466317,0.01629657235928471,-0.08710872205698332,-0.036589347743200724,0.9999999999999983,0.0003769561270300791,0.0,145,1,levenberg_marquardt
square,3,3.05,down,ground_state,0,200,this_work_extension,0.01352852841129963,0.017197422158934703,-0.08981633210031338,-0.03736419451556254,1.0000000000000007,0.00048303360593027764,0.0,121,1,levenberg_marquardt
square,3,3.0,down,ground_state,0,200,this_work_extension,0.015532693132529975,0.01813223379888459,-0.09263513936177589,-0.03823843796512212,1.0000000000000007,0.0006336751670936296,0.0,102,1,levenberg_marquardt
square,3,2.95,down,ground_state,0,200,this_work_extension,0.0175703198878493,0.019109968473316422,-0.09557386820388894,-0.03919946120760549,1.0000000000000024,0.0008417088957824435,0.0,89,1,levenberg_marquardt
square,3,2.9,down,ground_state,0,200,this_work_extension,0.01966820856961832,0.020139138641449894,-0.09864426467865683,-0.04024076261845214,1.0000000000000002,0.0011219880492947874,0.0,82,1,levenberg_marquardt
square,3,2.85,down,ground_state,0,200,this_work_extension,0.021850814611834007,0.021228316995370318,-0.10186052960203776,-0.04135982616523235,1.0000000000000002,0.0014915835822949526,0.0,77,1,levenberg_marquardt
square,3,2.8,down,ground_state,0,200,this_work_extension,0.02414200001125237,0.02238655367002961,-0.10523930806624562,-0.04255695779016272,0.9999999999999981,0.001970010633007072,0.0,71,1,levenberg_marquardt
square,3,2.75,down,ground_state,0,200,this_work_extension,0.026566422140023686,0.023623748455816912,-0.10879995598117904,-0.043834647727682544,1.000000000000001,0.0025794833186088112,0.0,66,1,levenberg_marquardt
square,3,2.7,down,ground_state,0,200,this_work_extension,0.029150783784163192,0.024951025979406596,-0.11256500535724515,-0.04519723521284734,1.0000000000000002,0.003345195226403066,0.0,63,1,levenberg_marquardt
square,3,2.65,down,ground_state,0,200,this_work_extension,0.03192512657528936,0.026381156128711915,-0.11656082694590575,-0.04665076320481917,1.0000000000000002,0.004295623203016108,0.0,63,1,levenberg_marquardt
square,3,2.6,down,ground_state,0,200,this_work_extension,0.03492434169297055,0.027929063073789635,-0.12081853233487022,-0.04820296834301717,1.0000000000000013,0.005462850184126317,0.0,61,1,levenberg_marquardt
square,3,2.55,down,ground_state,0,200,this_work_extension,0.038190090021899006,0.029612470974836585,-0.12537518654324575,-0.049863385557412473,0.9999999999999991,0.006882888483439202,8.977383282804313e-09,61,1,levenberg_marquardt
square,3,2.5,down,ground_state,0,200,this_work_extension,0.041773409649392856,0.03145275417607919,-0.1302754506236616,-0.051643565183463636,1.0000000000000013,0.00859596751451383,0.0,61,1,levenberg_marquardt
square,3,2.45,down,ground_state,0,200,this_work_extension,0.045738384159823904,0.03347606965985896,-0.13557379263731792,-0.053557421970663446,1.0000000000000002,0.010646673025389007,7.83030107427016e-09,62,1,levenberg_marquardt
square,3,2.4,down,ground_state,0,200,this_work_extension,0.05016747013948337,0.03571487602801092,-0.1413374458182265,-0.055621743351000286,1.0000000000000009,0.013083680229453387,0.0,64,1,levenberg_marquardt
square,3,2.35,down,ground_state,0,200,this_work_extension,0.05516931771178695,0.03820991330035177,-0.1476501909522201,-0.057856894696393435,0.9999999999999999,0.015958443204651403,7.858318440839547e-09,67,1,levenberg_marquardt
square,3,2.3,down,ground_state,0,200,this_work_extension,0.06089016462157101,0.04101256748043299,-0.15461662297030157,-0.0602877177653057,1.0000000000000018,0.019321314756822652,0.0,69,1,levenberg_marquardt
square,3,2.25,down,ground_state,0,200,this_work_extension,0.06752935810907137,0.04418686737651592,-0.1623649005163713,-0.0629444489192105,0.9999999999999996,0.023211451005436857,7.369073351873222e-09,75,1,levenberg_marquardt
square,3,2.2,down,ground_state,0,200,this_work_extension,0.07535578940108414,0.04780819140624448,-0.1710408586881884,-0.06586283759445054,1.0000000000000013,0.027632286929340014,0.0,79,1,levenberg_marquardt
square,3,2.15,down,ground_state,0,200,this_work_extension,0.08470664393047796,0.05194976655610074,-0.18077281642300527,-0.06908081832738867,0.9999999999999992,0.032497341756735215,0.0,83,1,levenberg_marquardt
square,3,2.1,down,ground_state,0,200,this_work_extension,0.0959106658595748,0.05663857481363192,-0.19156676806166772,-0.07262576095304069,0.9999999999999998,0.03753707859144455,0.0,86,1,levenberg_marquardt
square,3,2.05,down,ground_state,0,200,this_work_extension,0.109059962433888,0.061776214426988926,-0.20313031521864244,-0.07648907564331517,1.0,0.04223772236726328,0.0,89,1,levenberg_marquardt
square,3,2.0,down,ground_state,0,200,this_work_extension,0.12377723677903656,0.06711420470714362,-0.21484120451193073,-0.08061279509764349,1.0000000000000004,0.046020511872864454,0.0,82,1,levenberg_marquardt
square,3,1.9,down,ground_state,0,200,this_work_extension,0.1554644726385508,0.07748329394904059,-0.23660515320183934,-0.0893868946986622,0.9999999999999988,0.05014572372951466,7.891638120760924e-09,65,1,levenberg_marquardt
square,3,1.8,down,ground_state,0,200,this_work_extension,0.18830547359150568,0.08710154885490602,-0.25552610021954203,-0.09874331228071118,1.0,0.05104959920820332,8.04040289903471e-09,51,1,levenberg_marquardt
square,3,1.7,down,ground_state,0,200,this_work_extension,0.2223687083440335,0.09621739328620058,-0.27230971043473523,-0.10874014184819425,1.000000000000001,0.050394156384799604,9.252225541270557e-09,41,1,levenberg_marquardt
square,3,1.6,down,ground_state,0,200,this_work_extension,0.2582465085398299,0.10507344491924268,-0.28756533379816024,-0.11944782192737194,0.9999999999999997,0.04903194417831508,9.153938385075834e-09,35,1,levenberg_marquardt
square,3,1.5,down,ground_state,0,200,this_work_extension,0.29645258844093847,0.11381099361728175,-0.3016291903011451,-0.13091269987522247,1.0000000000000007,0.047364804239332675,8.967112608004984e-09,31,1,levenberg_marquardt
square,3,1.4,down,ground_state,0,200,this_work_extension,0.3373889716845061,0.12251011724656319,-0.314679319819979,-0.14316515567479055,1.0000000000000013,0.04559299205748009,9.292568825536626e-09,28,1,levenberg_marquardt
square,3,1.3,down,ground_state,0,200,this_work_extension,0.3813645358232289,0.13121789070094073,-0.3268099386209479,-0.15622668070972498,1.0000000000000004,0.04382202118252448,7.011871860918906e-09,26,1,levenberg_marquardt
square,3,1.2,down,ground_state,0,200,this_work_extension,0.4285961156594677,0.1399630402088059,-0.3380694233038098,-0.1701137750532427,0.9999999999999987,0.042109524421022754,6.383956474565158e-09,24,1,levenberg_marquardt
square,3,1.1,down,ground_state,0,200,this_work_extension,0.47918788827026343,0.14876348198350223,-0.34847984860004666,-0.1848400184181942,1.0000000000000009,0.040487590011945365,7.490968179091391e-09,22,1,levenberg_marquardt
square,3,1.0,down,ground_state,0,200,this_work_extension,0.5330898459140074,0.15763033063644216,-0.35804752039341564,-0.20041718975697348,1.0,0.03897431668768183,5.783990064678394e-09,21,1,levenberg_marquardt
square,3,0.9,down,ground_state,0,200,this_work_extension,0.5900354634725744,0.16657009902860148,-0.36676896625262756,-0.21685587712688623,0.9999999999999997,0.03758018897639742,5.250538670509305e-09,20,1,levenberg_marquardt
square,3,0.8,down,ground_state,0,200,this_work_extension,0.6494596473150005,0.17558590429957735,-0.37463452943224185,-0.23416580599257997,0.9999999999999991,0.03631179773028677,9.946605317168183e-09,18,1,levenberg_marquardt
square,3,0.7,down,ground_state,0,200,this_work_extension,0.7104027305960093,0.1846781012693611,-0.3816306719191818,-0.25235600103062905,0.9999999999999996,0.03517411883237602,9.776082388057766e-09,17,1,levenberg_marquardt
square,3,0.6,down,ground_state,0,200,this_work_extension,0.7714151818800233,0.19384461208995638,-0.38774159379193235,-0.27143482653795853,0.9999999999999994,0.03417173069188969,9.22931087110621e-09,16,1,levenberg_marquardt
square,3,0.5,down,ground_state,0,200,this_work_extension,0.8304915503846064,0.20308102870041894,-0.3929504753332953,-0.2914099609830858,1.0000000000000007,0.03330953125717588,8.077145619012072e-09,15,1,levenberg_marquardt
square,3,0.4,down,ground_state,0,200,this_work_extension,0.8850775420131602,0.21238063722097625,-0.397240562101717,-0.31228830721332645,1.000000000000002,0.03259291194174933,6.139293518003814e-09,14,1,levenberg_marquardt
square,3,0.3,down,ground_state,0,200,this_work_extension,0.9322020738327805,0.2217344429643701,-0.4005961908914432,-0.3340758580021322,1.0000000000000002,0.0320274652571374,7.383510247649462e-09,12,1,levenberg_marquardt
square,3,0.2,down,ground_state,0,200,this_work_extension,0.9687721515371474,0.23113125284261746,-0.40300378781496143,-0.35677753724643796,0.999999999999999,0.031618717389893844,5.695549809558999e-09,10,1,levenberg_marquardt
square,3,0.1,down,ground_state,0,200,this_work_extension,0.9920180702077637,0.2405579765634927,-0.4044528196173395,-0.38039702196099023,0.9999999999999977,0.03137050020285457,5.9720081102554445e-09,6,1,levenberg_marquardt
square,3,0.0,down,ground_state,0,200,this_work_extension,1.000000000000237,0.2499999999999994,-0.40493659415389344,-0.40493659415389344,0.9999999999999992,0.03128901542210864,1.1238670345271991e-14,3,1,levenberg_marquardt
square,5,0.0,up,ground_state,0,200,this_work_extension,1.0000000000002793,0.24999999999999825,-0.4049365941538939,-0.4049365941538939,0.9999999999999967,0.0006254004946543705,8.018310931021775e-15,3,1,levenberg_marquardt
square,5,0.1,up,ground_state,0,200,this_work_extension,0.994364609216337,0.24073569361426153,-0.4044703519631721,-0.3803967826017459,1.0000000000000018,0.0006307730696786299,8.500299797375989e-09,6,1,levenberg_marquardt
square,5,0.2,up,ground_state,0,200,this_work_extension,0.9777720734642524,0.23148344393055847,-0.40307340672062103,-0.3567767179345093,0.9999999999999986,0.0006473135356491373,8.703231690887495e-09,10,1,levenberg_marquardt
square,5,0.3,up,ground_state,0,200,this_work_extension,0.9511173654609326,0.22225510791710923,-0.4007510438476342,-0.33407451147250145,1.0000000000000018,0.0006751053348753471,5.849295159343626e-09,13,1,levenberg_marquardt
square,5,0.4,up,ground_state,0,200,this_work_extension,0.9157524256752896,0.21306181812599784,-0.3975118091692152,-0.31228708191881605,0.9999999999999986,0.0007145671606447456,9.858804106421833e-09,14,1,levenberg_marquardt
square,5,0.5,up,ground_state,0,200,this_work_extension,0.8733152518853005,0.20391377595145516,-0.3933671437628153,-0.2914102557870877,1.0000000000000038,0.0007660827930297849,6.8213389381455175e-09,16,1,levenberg_marquardt
square,5,0.6,up,ground_state,0,200,this_work_extension,0.8255512882796346,0.1948201513441515,-0.38833096739445583,-0.27143887658796495,1.0000000000000022,0.0008298191776381974,8.04040911628339e-09,17,1,levenberg_marquardt
square,5,0.7,up,ground_state,0,200,this_work_extension,0.774159805679944,0.18578894268471302,-0.3824192113847322,-0.2523669515054331,0.999999999999998,0.0009055429913704874,8.818916485964437e-09,18,1,levenberg_marquardt
square,5,0.8,up,ground_state,0,200,this_work_extension,0.7206833790849293,0.17682700874244572,-0.37564939699946015,-0.23418779000550358,0.9999999999999989,0.0009923582178887477,9.207948403755548e-09,19,1,levenberg_marquardt
square,5,0.9,up,ground_state,0,200,this_work_extension,0.666444397904734,0.16794015123505143,-0.36804027850776116,-0.21689414239621488,1.0000000000000022,0.0010884440142989041,9.464152017635463e-09,20,1,levenberg_marquardt
square,5,1.0,up,ground_state,0,200,this_work_extension,0.612522105069482,0.1591332834447286,-0.3596116014169155,-0.2004783179721869,1.0000000000000013,0.0011908084576426794,9.668229772330506e-09,21,1,levenberg_marquardt
square,5,1.1,up,ground_state,0,200,this_work_extension,0.5597588790911395,0.15041067467164995,-0.3503840107261874,-0.18493226858737244,0.9999999999999993,0.0012951115358250055,9.995812733087918e-09,22,1,levenberg_marquardt
square,5,1.2,up,ground_state,0,200,this_work_extension,0.5087839234357173,0.14177625874467503,-0.34037913359011635,-0.17024762309650632,1.0000000000000018,0.0013956245750095214,5.754530185697733e-09,24,1,levenberg_marquardt
square,5,1.3,up,ground_state,0,200,this_work_extension,0.4600445272582049,0.13323399531264796,-0.3296198501339961,-0.15641565622755374,1.0000000000000022,0.0014853996523392784,6.4019940460014e-09,25,1,levenberg_marquardt
square,5,1.4,up,ground_state,0,200,this_work_extension,0.41383785170664494,0.12478821494619727,-0.3181307030309451,-0.14342720210626894,0.9999999999999994,0.001556706279407637,7.479043273583854e-09,26,1,levenberg_marquardt
square,5,1.5,up,ground_state,0,200,this_work_extension,0.37033941040118934,0.11644392987240969,-0.3059384091161422,-0.13127251430752765,1.0,0.001601742497610714,9.379048204749552e-09,27,1,levenberg_marquardt
square,5,1.6,up,ground_state,0,200,this_work_extension,0.329626885437406,0.10820703603719996,-0.29307237698298233,-0.11994111932346238,1.0,0.0016135517527973646,7.513111577317753e-09,29,1,levenberg_marquardt
square,5,1.7,up,ground_state,0,200,this_work_extension,0.29169999843895394,0.10008442466342568,-0.2795652175569901,-0.10942169562916645,0.9999999999999994,0.0015870039533898012,6.996559109850935e-09,31,1,levenberg_marquardt
square,5,1.8,up,ground_state,0,200,this_work_extension,0.25649791049862375,0.09208405757181022,-0.2654533102351171,-0.09970200660585868,0.9999999999999992,0.0015196696170092887,7.793628409302759e-09,33,1,levenberg_marquardt
square,5,1.9,up,ground_state,0,200,this_work_extension,0.22391544576846215,0.08421515275893486,-0.2507776565273157,-0.09076886628533948,1.0000000000000002,0.0014124581086805289,6.594921941882678e-09,36,1,levenberg_marquardt
square,5,2.0,up,ground_state,0,200,this_work_extension,0.19381859590598585,0.07648865380131277,-0.23558539556428365,-0.08260808796165811,0.9999999999999989,0.001269968092782839,7.190581574614462e-09,39,1,levenberg_marquardt
square,5,2.05,up,ground_state,0,200,this_work_extension,0.17965615413544023,0.07268292437749309,-0.2278125904968966,-0.07881259552303577,1.0000000000000009,0.0011879626388055283,6.873025260040667e-09,41,1,levenberg_marquardt
square,5,2.1,up,ground_state,0,200,this_work_extension,0.1660592525345813,0.06891821544198366,-0.2199325918643255,-0.07520433943615981,1.0000000000000013,0.0011005595198966265,7.1416317304340315e-09,43,1,levenberg_marquardt
square,5,2.15,up,ground_state,0,200,this_work_extension,0.15300951049208275,0.06519696817697017,-0.21195464979522574,-0.07178116821473987,1.0,0.0010093585746199958,8.137479023957769e-09,45,1,levenberg_marquardt
square,5,2.2,up,ground_state,0,200,this_work_extension,0.1404894892042401,0.06152211613096208,-0.20388945416606194,-0.06854079867794535,1.0000000000000018,0.0009161506616972948,7.289110204313669e-09,48,1,levenberg_marquardt
square,5,2.25,up,ground_state,0,200,this_work_extension,0.1284832620210105,0.05789726315741714,-0.19574962465822077,-0.0654807825540322,1.0000000000000007,0.0008228873043091814,7.403471613551593e-09,51,1,levenberg_marquardt
square,5,2.3,up,ground_state,0,200,this_work_extension,0.11697712111712362,0.054326933977835,-0.18755041024021324,-0.06259846209119274,0.999999999999999,0.0007316361182855424,8.601259371417089e-09,54,1,levenberg_marquardt
square,5,2.35,up,ground_state,0,200,this_work_extension,0.10596052754988286,0.050816936073445534,-0.17931070915829814,-0.05989090938570113,0.9999999999999998,0.0006445169872820544,8.694510667004942e-09,58,1,levenberg_marquardt
square,5,2.4,up,ground_state,0,200,this_work_extension,0.09542744597031474,0.04737488261392459,-0.17105456310108086,-0.057354844827661844,1.0,0.0005636122511289018,7.991514783319627e-09,63,1,levenberg_marquardt
square,5,2.45,up,ground_state,0,200,this_work_extension,0.08537826270613338,0.04401094220549244,-0.1628133377338583,-0.05498652933040182,0.9999999999999986,0.0004908438363594591,8.918962235447316e-09,68,1,levenberg_marquardt
square,5,2.5,up,ground_state,0,200,this_work_extension,0.07582253769451291,0.04073888750449217,-0.15462884421233491,-0.052781625451104486,1.0000000000000022,0.0004278118860475369,9.565525704879033e-09,74,1,levenberg_marquardt
square,5,2.55,up,ground_state,0,200,this_work_extension,0.06678279389521763,0.03757747181897816,-0.14655758021690923,-0.05073502707851493,0.9999999999999993,0.00037559490381008036,9.97396765179958e-09,81,1,levenberg_marquardt
square,5,2.6,up,ground_state,0,200,this_work_extension,0.05829913421458002,0.03455197093372688,-0.13867579700510094,-0.04884067257741104,1.0,0.00033452419213026417,8.54885540143087e-09,90,1,levenberg_marquardt
square,5,2.65,up,ground_state,0,200,this_work_extension,0.050433182785702274,0.03169521985581171,-0.13108371659649964,-0.04709138397859862,1.0000000000000016,0.00030397138093896933,8.541468865666438e-09,99,1,levenberg_marquardt
square,5,2.7,up,ground_state,0,200,this_work_extension,0.043266914194954535,0.02904647675936468,-0.12390430584545022,-0.045478818595165574,0.999999999999998,0.0002822327032466452,9.805091183440862e-09,107,1,levenberg_marquardt
square,5,2.75,up,ground_state,0,200,this_work_extension,0.036888211273336545,0.02664545282396989,-0.11726864507229204,-0.04399364980637484,0.9999999999999993,0.00026664941297844884,9.795968038307583e-09,115,1,levenberg_marquardt
square,5,2.8,up,ground_state,0,200,this_work_extension,0.031357071535965814,0.024520163057747603,-0.11128251960676426,-0.04262606304507098,0.9999999999999997,0.00025409256025571447,9.615599872456677e-09,121,1,levenberg_marquardt
square,5,2.85,up,ground_state,0,200,this_work_extension,0.02666472913499099,0.022673634269629497,-0.10598640603681415,-0.04136654836837009,0.9999999999999994,0.00024169130227064283,9.106272624857196e-09,125,1,levenberg_marquardt
square,5,2.9,up,ground_state,0,200,this_work_extension,0.022719096584168253,0.021080451692822542,-0.10134012524035567,-0.0402068153311703,0.9999999999999943,0.00022721426836335985,9.554073978841067e-09,128,1,levenberg_marquardt
square,5,2.95,up,ground_state,0,200,this_work_extension,0.019367671439872638,0.019696151034195697,-0.09724366966231923,-0.03914002411144192,0.9999999999999999,0.00020793819908485305,0.0,136,1,levenberg_marquardt
square,5,3.05,up,ground_state,0,200,this_work_extension,0.013743820513633546,0.017359668572581765,-0.0902100062972629,-0.037263017150888526,1.000000000000001,7.071781650965623e-05,0.0,144,1,levenberg_marquardt
square,5,3.1,up,ground_state,0,200,this_work_extension,0.011526165924872711,0.016394358562805644,-0.08732487442648752,-0.036502362881790026,1.0000000000000007,3.116247172824861e-05,0.0,168,1,levenberg_marquardt
square,5,3.1,down,ground_state,0,200,this_work_extension,0.01152616592457315,0.016394358562830978,-0.08732487442619392,-0.036502362881417894,0.9999999999999967,3.116247213185146e-05,9.75522241338708e-09,167,1,levenberg_marquardt
square,5,3.05,down,ground_state,0,200,this_work_extension,0.013743820513633546,0.017359668572581765,-0.0902100062972629,-0.037263017150888526,1.000000000000001,7.071781650965623e-05,0.0,144,1,levenberg_marquardt
square,5,2.95,down,ground_state,0,200,this_work_extension,0.019367671439872638,0.019696151034195697,-0.09724366966231923,-0.03914002411144192,0.9999999999999999,0.00020793819908485305,0.0,136,1,levenberg_marquardt
square,5,2.9,down,ground_state,0,200,this_work_extension,0.022719096583821097,0.021080451694058786,-0.10134012524119398,-0.040206815328423504,1.0000000000000009,0.0002272142684471869,9.827322067507232e-09,128,1,levenberg_marquardt
square,5,2.85,down,ground_state,0,200,this_work_extension,0.02666472913507432,0.022673634270127866,-0.10598640603742558,-0.041366548367561165,0.9999999999999993,0.0002416913021911045,9.242774103500603e-09,125,1,levenberg_marquardt
square,5,2.8,down,ground_state,0,200,this_work_extension,0.03135707153590086,0.024520163057152235,-0.11128251960627158,-0.04262606304624533,1.0000000000000004,0.00025409256028623086,9.480705562286109e-09,121,1,levenberg_marquardt
square,5,2.75,down,ground_state,0,200,this_work_extension,0.0368882112732729,0.026645452823286685,-0.11726864507182214,-0.04399364980778375,0.9999999999999991,0.0002666494128383048,9.804308032119291e-09,115,1,levenberg_marquardt
square,5,2.7,down,ground_state,0,200,this_work_extension,0.043266914194954535,0.02904647675936468,-0.12390430584545022,-0.045478818595165574,0.999999999999998,0.0002822327032466452,9.805091183440862e-09,107,1,levenberg_marquardt
square,5,2.65,down,ground_state,0,200,this_work_extension,0.050433182785702274,0.03169521985581171,-0.13108371659649964,-0.04709138397859862,1.0000000000000016,0.00030397138093896933,8.541468865666438e-09,99,1,levenberg_marquardt
square,5,2.6,down,ground_state,0,200,this_work_extension,0.05829913421524537,0.03455197093459149,-0.13867579700594232,-0.04884067257600444,0.9999999999999964,0.00033452419206592523,8.578017851918722e-09,90,1,levenberg_marquardt
square,5,2.55,down,ground_state,0,200,this_work_extension,0.06678279389521763,0.03757747181897816,-0.14655758021690923,-0.05073502707851493,0.9999999999999993,0.00037559490381008036,9.97396765179958e-09,81,1,levenberg_marquardt
square,5,2.5,down,ground_state,0,200,this_work_extension,0.07582253769413287,0.04073888750475607,-0.15462884421229336,-0.052781625450403186,1.0000000000000018,0.00042781188624987226,9.48212153247549e-09,74,1,levenberg_marquardt
square,5,2.45,down,ground_state,0,200,this_work_extension,0.08537826270613338,0.04401094220549244,-0.1628133377338583,-0.05498652933040182,0.9999999999999986,0.0004908438363594591,8.918962235447316e-09,68,1,levenberg_marquardt
square,5,2.4,down,ground_state,0,200,this_work_extension,0.09542744596722189,0.04737488261071452,-0.17105456309808417,-0.05735484483236933,0.9999999999999992,0.0005636122509775988,7.965002213344241e-09,63,1,levenberg_marquardt
square,5,2.35,down,ground_state,0,200,this_work_extension,0.10596052754988286,0.050816936073445534,-0.17931070915829814,-0.05989090938570113,0.9999999999999998,0.0006445169872820544,8.694510667004942e-09,58,1,levenberg_marquardt
square,5,2.3,down,ground_state,0,200,this_work_extension,0.11697712111227293,0.054326933975852545,-0.1875504102383044,-0.06259846209384357,1.0000000000000009,0.0007316361180891176,8.64580540495233e-09,54,1,levenberg_marquardt
square,5,2.25,down,ground_state,0,200,this_work_extension,0.12848326203433735,0.05789726316034,-0.19574962466062804,-0.06548078254986303,1.0,0.0008228873044261258,7.43778372225425e-09,51,1,levenberg_marquardt
square,5,2.2,down,ground_state,0,200,this_work_extension,0.14048948919949453,0.06152211612932779,-0.20388945416413592,-0.06854079867961477,1.0000000000000027,0.0009161506615580451,7.340999919058817e-09,48,1,levenberg_marquardt
square,5,2.15,down,ground_state,0,200,this_work_extension,0.153009510499568,0.06519696818046102,-0.21195464979773138,-0.0717811682097402,1.0000000000000009,0.001009358574383369,8.25594137499139e-09,45,1,levenberg_marquardt
square,5,2.1,down,ground_state,0,200,this_work_extension,0.16605925251551432,0.06891821543694523,-0.21993259185882275,-0.07520433944123775,1.0000000000000033,0.001100559520166877,7.094128839925997e-09,43,1,levenberg_marquardt
square,5,2.05,down,ground_state,0,200,this_work_extension,0.17965615414052424,0.07268292437985616,-0.2278125904990729,-0.07881259552036779,0.9999999999999994,0.0011879626386327809,6.875843006071225e-09,41,1,levenberg_marquardt
square,5,2.0,down,ground_state,0,200,this_work_extension,0.1938185959450938,0.07648865380891753,-0.2355853955710166,-0.08260808795318153,1.0000000000000004,0.0012699680926800232,7.272759172673277e-09,39,1,levenberg_marquardt
square,5,1.9,down,ground_state,0,200,this_work_extension,0.22391544576652284,0.0842151527589998,-0.25077765652676226,-0.09076886628466266,1.0000000000000004,0.001412458108497222,6.584399026010812e-09,36,1,levenberg_marquardt
square,5,1.8,down,ground_state,0,200,this_work_extension,0.2564979105299979,0.09208405757773817,-0.26545331024121,-0.09970200660128128,0.9999999999999978,0.0015196696169693896,7.781877475743253e-09,33,1,levenberg_marquardt
square,5,1.7,down,ground_state,0,200,this_work_extension,0.29169999842341643,0.10008442465735667,-0.27956521755098546,-0.10942169563347912,1.0000000000000004,0.0015870039533321069,7.025310444497596e-09,31,1,levenberg_marquardt
square,5,1.6,down,ground_state,0,200,this_work_extension,0.32962688542039387,0.1082070360343067,-0.2930723769803348,-0.11994111932544405,0.9999999999999993,0.001613551752751542,7.541273827627302e-09,29,1,levenberg_marquardt
square,5,1.5,down,ground_state,0,200,this_work_extension,0.3703394104114593,0.11644392987247607,-0.3059384091161674,-0.1312725143074533,0.9999999999999987,0.0016017424977474684,9.38294164587461e-09,27,1,levenberg_marquardt
square,5,1.4,down,ground_state,0,200,this_work_extension,0.41383785170664494,0.12478821494619727,-0.3181307030309451,-0.14342720210626894,0.9999999999999994,0.001556706279407637,7.479043273583854e-09,26,1,levenberg_marquardt
square,5,1.3,down,ground_state,0,200,this_work_extension,0.4600445272582049,0.13323399531264796,-0.3296198501339961,-0.15641565622755374,1.0000000000000022,0.0014853996523392784,6.4019940460014e-09,25,1,levenberg_marquardt
square,5,1.2,down,ground_state,0,200,this_work_extension,0.5087839234147419,0.1417762587451128,-0.3403791335903369,-0.17024762309620153,1.0000000000000004,0.0013956245751013839,5.725840801495989e-09,24,1,levenberg_marquardt
square,5,1.1,down,ground_state,0,200,this_work_extension,0.5597588735145701,0.15041067275687703,-0.3503840093753058,-0.18493226934274104,1.0,0.001295111605018886,5.36015065666362e-09,23,1,levenberg_marquardt
square,5,1.0,down,ground_state,0,200,this_work_extension,0.6125221051105524,0.15913328344555872,-0.3596116014178282,-0.2004783179722695,0.999999999999999,0.0011908084593364992,9.657996513645663e-09,21,1,levenberg_marquardt
square,5,0.9,down,ground_state,0,200,this_work_extension,0.6664443978459965,0.16794015123082695,-0.36804027850530147,-0.2168941423975572,0.9999999999999998,0.0010884440144032404,9.458830607655956e-09,20,1,levenberg_marquardt
square,5,0.8,down,ground_state,0,200,this_work_extension,0.7206833791123918,0.1768270087426022,-0.3756493969995691,-0.23418779000548734,1.000000000000001,0.000992358217845447,9.207463791405246e-09,19,1,levenberg_marquardt
square,5,0.7,down,ground_state,0,200,this_work_extension,0.7741598056688966,0.18578894268420698,-0.38241921138452195,-0.2523669515055771,0.9999999999999987,0.0009055429913995139,8.819485253219739e-09,18,1,levenberg_marquardt
square,5,0.6,down,ground_state,0,200,this_work_extension,0.8255512883091027,0.19482015134544794,-0.38833096739493755,-0.2714388765876688,1.000000000000001,0.0008298191775576842,8.038062770943101e-09,17,1,levenberg_marquardt
square,5,0.5,down,ground_state,0,200,this_work_extension,0.8733152518582263,0.20391377594994609,-0.3933671437622935,-0.29141025578732044,0.9999999999999991,0.0007660827930229926,6.821786135979841e-09,16,1,levenberg_marquardt
square,5,0.4,down,ground_state,0,200,this_work_extension,0.91575242568242,0.2130618181271441,-0.3975118091695446,-0.3122870819186869,0.9999999999999982,0.0007145671606294253,9.858222793646123e-09,14,1,levenberg_marquardt
square,5,0.3,down,ground_state,0,200,this_work_extension,0.9511173654658943,0.22225510791789446,-0.4007510438477751,-0.33407451147240674,0.9999999999999999,0.0006751053341272402,5.848402429009556e-09,13,1,levenberg_marquardt
square,5,0.2,down,ground_state,0,200,this_work_extension,0.9777720734671378,0.23148344393094183,-0.40307340672067304,-0.3567767179344847,1.0000000000000029,0.0006473135356196829,8.702621512313166e-09,10,1,levenberg_marquardt
square,5,0.1,down,ground_state,0,200,this_work_extension,0.9943646092223853,0.24073569361483754,-0.40447035196320913,-0.3803967826017254,1.0000000000000029,0.0006307730694474915,8.503367121548422e-09,6,1,levenberg_marquardt
square,5,0.0,down,ground_state,0,200,this_work_extension,1.0000000000002793,0.24999999999999825,-0.4049365941538939,-0.4049365941538939,0.9999999999999967,0.0006254004946543705,8.018310931021775e-15,3,1,levenberg_marquardt
